DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2020-11,1669.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2020-12,753.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2021-01,670.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2021-02,2178.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2021-03,4514.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2021-04,6028.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2021-05,6505.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2021-06,7831.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2021-07,6863.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2021-08,5805.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2021-09,5278.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2021-10,3538.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2021-11,1223.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2021-12,788.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2022-01,1065.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2022-02,2466.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2022-03,6065.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2022-04,6231.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2022-05,8159.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2022-06,8589.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2022-07,8689.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2022-08,8097.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2022-09,5346.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2022-10,3967.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2022-11,1898.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2022-12,732.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2023-01,955.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2023-02,2629.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2023-03,4192.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2023-04,6039.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2023-05,8809.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2023-06,9802.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2023-07,8541.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2023-08,7290.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2023-09,7405.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2023-10,3781.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2023-11,1572.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2023-12,891.000,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2024-01,1692,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2024-02,2542,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2024-03,5394,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2024-04,7285,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2024-05,9794,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2024-06,10140,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2024-07,10636,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2024-08,10150,e,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2024-09,7106,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2024-10,4059,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2024-11,1862,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2024-12,1275,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2025-01,1998,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2025-02,3557,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2025-03,7789,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2025-04,10189.000,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2025-05,11674.000,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2025-06,12222.000,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2025-07,10784.000,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Germany,2025-08,11783.000,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2019-01,16.092,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2019-02,38.243,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2019-03,73.214,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2019-04,141.923,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2019-05,136.491,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2019-06,147.579,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2019-07,140.179,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2019-08,119.012,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2019-09,79.495,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2019-10,45.690,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2019-11,13.827,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2019-12,11.524,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2020-01,13.319,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2020-02,30.077,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2020-03,104.140,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2020-04,155.038,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2020-05,186.340,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2020-06,181.399,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2020-07,152.642,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2020-08,159.579,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Solar,Gigawatt-hour,Denmark,2020-09,110.238,,
