DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2019-10,17218.232,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2019-11,13889.179,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2019-12,19214.217,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2020-01,20075.773,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2020-02,25408.808,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2020-03,21837.661,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2020-04,18325.885,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2020-05,17195.741,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2020-06,15596.281,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2020-07,16913.514,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2020-08,15479.946,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2020-09,14151.965,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2020-10,19184.181,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2020-11,15722.499,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2020-12,15233.421,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2021-01,15048.488,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2021-02,16364.068,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2021-03,19048.362,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2021-04,18208.449,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Renewables and biofuels,Gigawatt-hour,Germany,2021-05,19925.990,,
