DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2024-04,3539.236,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2024-05,3928.629,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2024-06,4181.618,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2024-07,5439.533,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2024-08,5653.34,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2024-09,4922.683,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2024-10,4880.466,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2024-11,6422.783,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2024-12,7434.127,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2025-01,5609.537,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2025-02,5193.921,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2025-03,4342.455,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2025-04,4246.485,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2025-05,4934.564,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2025-06,6487.528,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2025-07,6257.591,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Spain,2025-08,6116.321,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2024-01,718,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2024-02,516,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2024-03,552,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2024-04,380,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2024-05,192,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2024-06,133,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2024-07,109,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2024-08,121,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2024-09,175,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2024-10,227,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2024-11,372,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2024-12,392,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2025-01,475.000,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2025-02,417.000,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2025-03,417.000,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2025-04,259.000,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2025-05,142.000,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2025-06,129.000,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2025-07,134.000,,
ESTAT:NRG_CB_PEM(1.0),11/11/25 23:00:00,Monthly,Fossil energy,Gigawatt-hour,Finland,2025-08,141.000,,
